,instancia_id,token_id,token,puntuacion_inicial,puntuacion_final,capitalizacion
70599,2371,102919,grabar,,,0
70600,2371,10119,un,,,0
70601,2371,12078,video,,,0
70602,2371,193,y,,,0
70603,2371,63790,mand,,,0
70604,2371,16459,##ár,,,0
70605,2371,19390,##mel,,,0
70606,2371,10133,##o,,,0
70607,2371,169,a,,,0
70608,2371,12132,mi,,,0
70609,2371,30049,mail,,,0
70610,2372,10109,la,,,1
70611,2372,12320,ciudad,,,0
70612,2372,10196,es,,,0
70613,2372,53822,bell,,,0
70614,2372,104351,##ísima,,,0
70615,2372,193,y,,,0
70616,2372,15176,tan,,,0
70617,2372,11372,ale,,,0
70618,2372,26095,##gre,,,0
70619,2373,11410,hasta,,,1
70620,2373,10121,que,,,0
70621,2373,10192,no,,,0
70622,2373,13621,ac,,,0
70623,2373,40929,##abe,,,0
70624,2373,10107,##s,,,0
70625,2373,10109,la,,,0
70626,2373,103766,tarea,,,0
70627,2373,10192,no,,,0
70628,2373,11202,pod,,,0
70629,2373,11042,##és,,,0
70630,2373,54972,salir,,,0
70631,2373,10173,con,,,0
70632,2373,13055,tu,,,0
70633,2373,10107,##s,,,0
70634,2373,29097,amigos,,,0
70635,2374,12832,tiene,,,1
70636,2374,10125,el,,,0
70637,2374,14104,tiempo,,,0
70638,2374,23020,conta,,,0
70639,2374,10317,##do,,,0
70640,2375,10183,por,,,1
70641,2375,64202,ahí,,,0
70642,2375,10126,se,,,0
70643,2375,20730,dice,,,0
70644,2375,10121,que,,,0
70645,2375,10547,este,,,0
70646,2375,27204,personaje,,,0
70647,2375,15189,mal,,,0
70648,2375,66005,##verso,,,0
70649,2375,10153,una,,,0
70650,2375,30864,cantidad,,,0
70651,2375,19868,extra,,,0
70652,2375,17392,##ord,,,0
70653,2375,94337,##inaria,,,0
70654,2375,10104,de,,,0
70655,2375,60399,fondos,,,0
70656,2375,41197,públicos,,,0
70657,2376,10182,los,,,1
70658,2376,45989,sand,,,0
70659,2376,33544,##wich,,,0
70660,2376,16037,están,,,0
70661,2376,105995,frío,,,0
70662,2376,10107,##s,,,0
70663,2377,10110,en,,,1
70664,2377,10398,dos,,,0
70665,2377,17359,meses,,,0
70666,2377,10911,me,,,0
70667,2377,54866,salió,,,0
70668,2377,10119,un,,,0
70669,2377,41574,viaje,,,0
70670,2377,169,a,,,0
70671,2377,17015,nueva,,,1
70672,2377,13672,yo,,,1
70673,2377,16299,##rk,,,1
70674,2377,193,y,,,0
70675,2377,10192,no,,,0
70676,2377,11769,ten,,,0
70677,2377,10797,##go,,,0
70678,2377,10414,ni,,,0
70679,2377,14932,idea,,,0
70680,2377,10121,que,,,0
70681,2377,91897,ropa,,,0
70682,2377,39226,llevar,,,0
70683,2378,13605,hay,,,1
70684,2378,10119,un,,,0
70685,2378,10931,pa,,,0
70686,2378,27579,##quet,,,0
70687,2378,10112,##e,,,0
70688,2378,10110,en,,,0
70689,2378,60200,promoción,,,0
70690,2378,10104,de,,,0
70691,2378,10398,dos,,,0
70692,2378,15033,mil,,,0
70693,2378,10149,do,,,0
70694,2378,58595,##lares,,,0
70695,2378,10183,por,,,0
70696,2378,24850,semana,,,0
70697,2379,10355,qui,,,1
70698,2379,13739,##ero,,,1
70699,2379,34222,baja,,,0
70700,2379,10129,##r,,,0
70701,2379,10119,un,,,0
70702,2379,13815,programa,,,0
70703,2379,183,o,,,0
70704,2379,23492,algo,,,0
70705,2379,11842,donde,,,0
70706,2379,66183,pueda,,,0
70707,2379,71258,entender,,,0
70708,2379,10125,el,,,0
70709,2379,31780,idioma,,,0
70710,2380,11769,ten,,,1
70711,2380,10797,##go,,,1
70712,2380,10121,que,,,0
70713,2380,63790,mand,,,0
70714,2380,10354,##ar,,,0
70715,2380,10119,un,,,0
70716,2380,36190,documento,,,0
70717,2380,10110,en,,,0
70718,2380,63790,mand,,,0
70719,2380,10354,##ar,,,0
70720,2380,13188,##ín,,,0
70721,2380,193,y,,,0
70722,2380,10192,no,,,0
70723,2380,15492,sé,,,0
70724,2380,63790,mand,,,0
70725,2380,10354,##ar,,,0
70726,2380,13188,##ín,,,0
70727,2381,10285,las,,,1
70728,2381,46737,olim,,,0
70729,2381,86948,##pía,,,0
70730,2381,11205,##das,,,0
70731,2381,60056,comenzaron,,,0
70732,2381,10173,con,,,0
70733,2381,10182,los,,,0
70734,2381,93808,griegos,,,0
70735,2381,10110,en,,,0
70736,2381,10109,la,,,0
70737,2381,12320,ciudad,,,0
70738,2381,10104,de,,,0
70739,2381,171,c,,,1
70740,2381,42731,##reta,,.,1
70741,2382,10148,sa,,,1
70742,2382,23964,##bé,,,1
70743,2382,10107,##s,,,1
70744,2382,61811,quién,,,0
70745,2382,10553,fue,,,0
70746,2382,35350,fri,,,1
70747,2382,10229,##da,,,0
70748,2382,10730,ka,,,1
70749,2382,17054,##hl,,,1
70750,2382,10133,##o,,.,1
70751,2383,10854,cu,,,1
70752,2383,14205,##ál,,,1
70753,2383,10196,es,,,0
70754,2383,10109,la,,,0
70755,2383,24109,pi,,,0
70756,2383,15003,##zza,,,0
70757,2383,10121,que,,,0
70758,2383,12832,tiene,,,0
70759,2383,14298,menos,,,0
70760,2383,45411,calor,,,0
70761,2383,19058,##ías,,,0
70762,2384,12714,vol,,,1
70763,2384,25096,##aste,,,1
70764,2384,10110,en,,,0
70765,2384,68431,hel,,,0
70766,2384,11130,##ic,,,0
70767,2384,10443,##ó,,,0
70768,2384,38384,##pter,,,0
70769,2384,10133,##o,,,0
70770,2385,61816,mañana,,,1
70771,2385,10196,es,,,0
70772,2385,14184,día,,,0
70773,2385,34519,fest,,,0
70774,2385,14865,##ivo,,,0
70775,2386,10182,los,,,1
70776,2386,88629,coraz,,,0
70777,2386,16069,##ones,,,0
70778,2386,10104,de,,,0
70779,2386,70156,poll,,,0
70780,2386,10133,##o,,,0
70781,2386,10312,son,,,0
70782,2386,10153,una,,,0
70783,2386,10127,del,,,0
70784,2386,38016,##icia,,,0
70785,2387,10549,ya,,,1
70786,2387,16037,están,,,0
70787,2387,15289,todas,,,0
70788,2387,10285,las,,,0
70789,2387,34167,películas,,,0
70790,2387,10110,en,,,0
70791,2387,13055,tu,,,0
70792,2387,30049,mail,,,0
70793,2388,10326,sur,,,1
70794,2388,14601,##fe,,,0
70795,2388,25096,##aste,,,0
70796,2388,33452,alguna,,,0
70797,2388,11675,vez,,,0
70798,2389,10110,en,,,1
70799,2389,10198,su,,,0
70800,2389,34603,tel,,,0
70801,2389,10333,##é,,,0
70802,2389,55329,##fono,,,0
70803,2389,13605,hay,,,0
70804,2389,10153,una,,,0
70805,2389,59411,pes,,,0
70806,2389,10213,##ta,,,0
70807,2389,13995,##ña,,,0
70808,2389,10121,que,,,0
70809,2389,20730,dice,,,0
70810,2389,77894,aplicaciones,,,0
70811,2389,26219,ap,,,0
70812,2389,64465,##riet,,,0
70813,2389,10112,##e,,,0
70814,2389,10125,el,,,0
70815,2389,177,i,,,0
70816,2389,27447,##cono,,,0
70817,2389,10104,de,,,0
70818,2389,14136,color,,,0
70819,2389,30821,azul,,,0
70820,2390,10854,cu,,,1
70821,2390,96327,##ánt,,,1
70822,2390,10133,##o,,,1
70823,2390,10854,cu,,,0
70824,2390,18487,##esta,,,0
70825,2390,16186,esa,,,0
70826,2390,76437,mall,,,0
70827,2390,10113,##a,,,1
70828,2390,20499,española,,.,1
70829,2391,10111,and,,,1
70830,2391,10133,##o,,,1
70831,2391,10119,un,,,0
70832,2391,14445,poco,,,0
70833,2391,74619,pensa,,,0
70834,2391,17403,##tiva,,,0
70835,2392,15122,aver,,,1
70836,2392,104915,##igua,,,0
70837,2392,10627,##me,,,0
70838,2392,83246,precio,,,0
70839,2392,10107,##s,,,0
70840,2392,10854,cu,,,0
70841,2392,101439,##ánd,,,0
70842,2392,10133,##o,,,0
70843,2392,10196,es,,,0
70844,2392,12957,temporada,,,0
70845,2392,34222,baja,,,0
70846,2392,10854,cu,,,0
70847,2392,101439,##ánd,,,0
70848,2392,10133,##o,,,0
70849,2392,10196,es,,,0
70850,2392,12957,temporada,,,0
70851,2392,14855,alta,,,0
70852,2392,193,y,,,0
70853,2392,10303,op,,,0
70854,2392,11822,##ciones,,,0
70855,2392,10104,de,,,0
70856,2392,12678,col,,,0
70857,2392,66723,##ectivo,,,0
70858,2393,10294,si,,,1
70859,2393,10361,te,,,0
70860,2393,66330,duel,,,0
70861,2393,10112,##e,,,0
70862,2393,23827,mucho,,,0
70863,2393,10109,la,,,0
70864,2393,26497,cabeza,,,0
70865,2393,11202,pod,,,0
70866,2393,11042,##és,,,0
70867,2393,30479,tomar,,,0
70868,2393,10216,##te,,,0
70869,2393,10153,una,,,0
70870,2393,28438,asp,,,0
70871,2393,89080,##irin,,,0
70872,2393,10113,##a,,,0
70873,2394,10173,con,,,1
70874,2394,25125,##oc,,,1
70875,2394,11042,##és,,,1
70876,2394,10109,la,,,0
70877,2394,22029,información,,,0
70878,2394,11085,nu,,,0
70879,2394,80576,##trici,,,0
70880,2394,21051,##onal,,,0
70881,2394,10104,de,,,0
70882,2394,10109,la,,,0
70883,2394,24109,pi,,,0
70884,2394,15003,##zza,,,0
70885,2394,108193,veg,,,0
70886,2394,95002,##etaria,,,0
70887,2394,10219,##na,,,0
70888,2395,10125,el,,,1
70889,2395,42225,conductor,,,0
70890,2395,10104,de,,,0
70891,2395,10109,la,,,0
70892,2395,88234,cn,,,0
70893,2395,10115,##n,,,0
70894,2395,11559,está,,,0
70895,2395,10104,de,,,0
70896,2395,10321,va,,,0
70897,2395,70917,##caciones,,,0
70898,2396,11769,ten,,,1
70899,2396,11042,##és,,,1
70900,2396,10121,que,,,0
70901,2396,26316,entrar,,,0
70902,2396,10164,al,,,0
70903,2396,13987,sub,,,0
70904,2396,10216,##te,,,0
70905,2396,10183,por,,,0
70906,2396,10109,la,,,0
70907,2396,20215,línea,,,0
70908,2396,47688,nueve,,,0
70909,2396,16029,según,,,0
70910,2396,41181,google,,,0
70911,2396,16186,esa,,,0
70912,2396,20215,línea,,,0
70913,2396,12832,tiene,,,0
70914,2396,11681,tres,,,0
70915,2396,62935,estaciones,,,0
70916,2396,10104,de,,,0
70917,2396,37241,trans,,,0
70918,2396,56795,##bord,,,0
70919,2396,10133,##o,,,0
70920,2397,10911,me,,,1
70921,2397,75980,gu,,,0
70922,2397,25969,##star,,,0
70923,2397,10836,##ía,,,0
70924,2397,44967,reserva,,,0
70925,2397,10129,##r,,,0
70926,2397,10220,para,,,0
70927,2397,10398,dos,,,0
70928,2397,14888,personas,,,0
70929,2397,12994,puede,,,0
70930,2397,10493,ser,,,0
70931,2398,10109,la,,,1
70932,2398,13697,mer,,,0
70933,2398,19390,##mel,,,0
70934,2398,11153,##ada,,,0
70935,2398,10104,de,,,0
70936,2398,10339,za,,,0
70937,2398,28768,##rza,,,0
70938,2398,79374,##mora,,,0
70939,2398,10196,es,,,0
70940,2398,13436,muy,,,0
70941,2398,52781,fácil,,,0
70942,2398,10104,de,,,0
70943,2398,21267,hacer,,,0
70944,2399,63790,mand,,,1
70945,2399,24832,##ám,,,1
70946,2399,10112,##e,,,1
70947,2399,10125,el,,,0
70948,2399,26192,link,,,0
70949,2399,169,a,,,0
70950,2399,12132,mi,,,0
70951,2399,193,y,,,0
70952,2399,169,a,,,0
70953,2399,12606,mis,,,0
70954,2399,29097,amigos,,,0
70955,2400,10109,la,,,1
70956,2400,12320,ciudad,,,0
70957,2400,10104,de,,,0
70958,2400,49341,buen,,,0
70959,2400,10310,##os,,,0
70960,2400,20989,aire,,,0
70961,2400,10107,##s,,,0
70962,2400,68787,cambió,,,0
70963,2400,23827,mucho,,,0
70964,2400,10110,en,,,0
70965,2400,10182,los,,,0
70966,2400,21724,últimos,,,0
70967,2400,11278,años,,,0
70968,2401,10125,el,,,1
70969,2401,16694,otro,,,0
70970,2401,14184,día,,,0
70971,2401,10911,me,,,0
70972,2401,10212,com,,,0
70973,2401,10545,##í,,,0
70974,2401,10153,una,,,0
70975,2401,10380,so,,,0
70976,2401,11359,##pa,,,0
70977,2401,10104,de,,,0
70978,2401,46113,champ,,,0
70979,2401,52718,##iño,,,0
70980,2401,11496,##nes,,,0
70981,2401,13436,muy,,,0
70982,2401,24109,pi,,,0
70983,2401,65568,##cante,,,0
70984,2402,10125,el,,,1
70985,2402,12943,segundo,,,0
70986,2402,25307,paso,,,0
70987,2402,10220,para,,,0
70988,2402,65877,eliminar,,,0
70989,2402,10125,el,,,0
70990,2402,45411,calor,,,0
70991,2402,10196,es,,,0
70992,2402,15688,ba,,,0
70993,2402,53897,##ñar,,,0
70994,2402,10216,##te,,,0
70995,2402,10173,con,,,0
70996,2402,16271,agua,,,0
70997,2402,12127,fr,,,0
70998,2402,10836,##ía,,,0
70999,2403,10104,de,,,1
71000,2403,77727,##cím,,,1
71001,2403,10112,##e,,,1
71002,2403,169,a,,,0
71003,2403,37473,ciencia,,,0
71004,2403,58664,cierta,,,0
71005,2403,61811,quién,,,0
71006,2403,10196,es,,,0
71007,2403,10547,este,,,0
71008,2403,27204,personaje,,,0
71009,2404,10554,ne,,,1
71010,2404,87940,##cesi,,,1
71011,2404,10340,##to,,,1
71012,2404,10121,que,,,0
71013,2404,10911,me,,,0
71014,2404,14572,hag,,,0
71015,2404,10403,##as,,,0
71016,2404,10119,un,,,0
71017,2404,19122,favor,,,0
71018,2405,10393,has,,,1
71019,2405,22076,visto,,,0
71020,2405,33452,alguna,,,0
71021,2405,11675,vez,,,0
71022,2405,10119,un,,,0
71023,2405,23152,eri,,,0
71024,2405,12096,##zo,,,0
71025,2405,10104,de,,,0
71026,2405,12318,mar,,,0
71027,2406,10854,cu,,,1
71028,2406,44223,##ále,,,1
71029,2406,10107,##s,,,1
71030,2406,10312,son,,,0
71031,2406,10285,las,,,0
71032,2406,23663,zonas,,,0
71033,2406,10110,en,,,0
71034,2406,10285,las,,,0
71035,2406,10121,que,,,0
71036,2406,13605,hay,,,0
71037,2406,104714,carri,,,0
71038,2406,11268,##les,,,0
71039,2406,10104,de,,,0
71040,2406,11342,bi,,,0
71041,2406,90791,##cicleta,,,0
71042,2406,10107,##s,,,0
71043,2407,10294,si,,,1
71044,2407,10104,de,,,0
71045,2407,34236,casu,,,0
71046,2407,13133,##ali,,,0
71047,2407,14084,##dad,,,0
71048,2407,62101,cambia,,,0
71049,2407,10125,el,,,0
71050,2407,21700,clima,,,0
71051,2407,11573,nos,,,0
71052,2407,29758,podría,,,0
71053,2407,10107,##s,,,0
71054,2407,63790,mand,,,0
71055,2407,10354,##ar,,,0
71056,2407,10119,un,,,0
71057,2407,103739,mensaje,,,0
71058,2407,10164,al,,,0
71059,2407,60194,celular,,,0
71060,2407,10183,por,,,0
71061,2407,19122,favor,,,0
71062,2408,14613,tard,,,1
71063,2408,10113,##a,,,0
71064,2408,10398,dos,,,0
71065,2408,18012,días,,,0
71066,2408,25056,há,,,0
71067,2408,15642,##bile,,,0
71068,2408,10107,##s,,,0
71069,2408,10110,en,,,0
71070,2408,52449,recibir,,,0
71071,2408,10125,el,,,0
71072,2408,46975,dinero,,,0
71073,2408,10110,en,,,0
71074,2408,56331,ef,,,0
71075,2408,66723,##ectivo,,,0
71076,2408,10183,por,,,0
71077,2408,10493,ser,,,0
71078,2408,10104,de,,,0
71079,2408,32638,diferente,,,0
71080,2408,55379,banco,,,0
71081,2409,10355,qui,,,1
71082,2409,13739,##ero,,,1
71083,2409,10153,una,,,0
71084,2409,31225,carte,,,0
71085,2409,10288,##ra,,,0
71086,2409,30821,azul,,,0
71087,2410,10110,en,,,1
71088,2410,12132,mi,,,0
71089,2410,11404,base,,,0
71090,2410,10104,de,,,0
71091,2410,19575,datos,,,0
71092,2410,11769,ten,,,0
71093,2410,10797,##go,,,0
71094,2410,50766,vei,,,0
71095,2410,12752,##nti,,,0
71096,2410,51014,##tré,,,0
71097,2410,10107,##s,,,0
71098,2410,15512,diferentes,,,0
71099,2410,11639,re,,,0
71100,2410,61643,##come,,,0
71101,2410,11861,##nda,,,0
71102,2410,11822,##ciones,,,0
71103,2410,10220,para,,,0
71104,2410,26837,pasar,,,0
71105,2410,10119,un,,,0
71106,2410,14184,día,,,0
71107,2410,10110,en,,,0
71108,2410,10125,el,,,0
71109,2410,14395,campo,,,0
71110,2411,18414,hace,,,1
71111,2411,11278,años,,,0
71112,2411,10121,que,,,0
71113,2411,10192,no,,,0
71114,2411,12556,vo,,,0
71115,2411,10157,##y,,,0
71116,2411,169,a,,,0
71117,2411,35178,ningún,,,0
71118,2411,60942,concierto,,,0
71119,2412,12556,vo,,,1
71120,2412,10157,##y,,,1
71121,2412,169,a,,,0
71122,2412,18699,tener,,,0
71123,2412,27972,visita,,,0
71124,2412,10107,##s,,,0
71125,2412,193,y,,,0
71126,2412,10355,qui,,,0
71127,2412,13739,##ero,,,0
71128,2412,56011,sor,,,0
71129,2412,51500,##prende,,,0
71130,2412,27768,##rlo,,,0
71131,2412,10107,##s,,,0
71132,2412,10173,con,,,0
71133,2412,10119,un,,,0
71134,2412,48740,plat,,,0
71135,2412,10133,##o,,,0
71136,2412,11419,ex,,,0
71137,2412,53499,##quis,,,0
71138,2412,12390,##ito,,,0
71139,2413,11538,ay,,,1
71140,2413,10165,##er,,,1
71141,2413,22469,ll,,,0
71142,2413,16653,##ovi,,,0
71143,2413,10443,##ó,,,0
71144,2413,23827,mucho,,,0
71145,2413,193,y,,,0
71146,2413,27651,lle,,,0
71147,2413,16381,##gue,,,0
71148,2413,14002,tarde,,,0
71149,2413,169,a,,,0
71150,2413,12132,mi,,,0
71151,2413,69720,reunión,,,0
71152,2414,10361,te,,,1
71153,2414,34597,pu,,,0
71154,2414,32435,##edo,,,0
71155,2414,10212,com,,,0
71156,2414,92111,##partir,,,0
71157,2414,16649,algunos,,,0
71158,2414,23608,links,,,0
71159,2414,10104,de,,,0
71160,2414,12078,video,,,0
71161,2414,10220,para,,,0
71162,2414,10121,que,,,0
71163,2414,10323,ve,,,0
71164,2414,10403,##as,,,0
71165,2414,10406,lo,,,0
71166,2414,10121,que,,,0
71167,2414,23683,pasó,,,0
71168,2415,10911,me,,,1
71169,2415,11202,pod,,,0
71170,2415,11042,##és,,,0
71171,2415,48834,ayudar,,,0
71172,2415,169,a,,,0
71173,2415,93084,cocina,,,0
71174,2415,10129,##r,,,0
71175,2415,10153,una,,,0
71176,2415,24948,tar,,,0
71177,2415,10213,##ta,,,0
71178,2415,10104,de,,,0
71179,2415,10817,man,,,0
71180,2415,35477,##zana,,,0
71181,2416,10109,la,,,1
71182,2416,12320,ciudad,,,0
71183,2416,10196,es,,,0
71184,2416,53822,bell,,,0
71185,2416,104351,##ísima,,,0
71186,2416,193,y,,,0
71187,2416,15176,tan,,,0
71188,2416,11372,ale,,,0
71189,2416,26095,##gre,,,0
71190,2417,10911,me,,,1
71191,2417,11639,re,,,0
71192,2417,10136,##en,,,0
71193,2417,23486,##con,,,0
71194,2417,51014,##tré,,,0
71195,2417,10173,con,,,0
71196,2417,10153,una,,,0
71197,2417,110845,novia,,,0
71198,2417,10121,que,,,0
71199,2417,10192,no,,,0
71200,2417,10323,ve,,,0
71201,2417,10836,##ía,,,0
71202,2417,11392,desde,,,0
71203,2417,10109,la,,,0
71204,2417,59409,secundaria,,,0
71205,2417,33254,gracias,,,0
71206,2417,169,a,,,0
71207,2417,13295,face,,,0
71208,2417,24777,##book,,,0
71209,2418,12132,mi,,,1
71210,2418,90398,conexión,,,0
71211,2418,10104,de,,,0
71212,2418,18938,internet,,,0
71213,2418,10196,es,,,0
71214,2418,13436,muy,,,0
71215,2418,40487,buena,,,0
71216,2419,10182,los,,,1
71217,2419,11520,hi,,,0
71218,2419,104615,##gad,,,0
71219,2419,27595,##itos,,,0
71220,2419,10104,de,,,0
71221,2419,70156,poll,,,0
71222,2419,10133,##o,,,0
71223,2419,10911,me,,,0
71224,2419,10110,en,,,0
71225,2419,62745,##cant,,,0
71226,2419,10206,##an,,,0
71227,2420,10220,para,,,1
71228,2420,21267,hacer,,,0
71229,2420,16186,esa,,,0
71230,2420,11639,re,,,0
71231,2420,47065,##cet,,,0
71232,2420,10113,##a,,,0
71233,2420,10554,ne,,,0
71234,2420,87940,##cesi,,,0
71235,2420,43056,##tás,,,0
71236,2420,35844,carne,,,0
71237,2420,10104,de,,,0
71238,2420,40487,buena,,,0
71239,2420,37495,calidad,,,0
71240,2421,18278,esto,,,1
71241,2421,10157,##y,,,1
71242,2421,13621,ac,,,0
71243,2421,10661,##á,,,0
71244,2421,10173,con,,,0
71245,2421,10153,una,,,0
71246,2421,66263,amiga,,,0
71247,2421,93084,cocina,,,0
71248,2421,10605,##ndo,,,0
71249,2421,35844,carne,,,0
71250,2422,61816,mañana,,,1
71251,2422,56879,juega,,,0
71252,2422,10115,##n,,,0
71253,2422,10182,los,,,0
71254,2422,33098,ocho,,,0
71255,2422,20122,equipos,,,0
71256,2422,10543,más,,,0
71257,2422,15828,importantes,,,0
71258,2422,10127,del,,,0
71259,2422,26919,campeonato,,,0
71260,2423,169,a,,,1
71261,2423,12132,mi,,,0
71262,2423,19217,esposa,,,0
71263,2423,10141,le,,,0
71264,2423,10110,en,,,0
71265,2423,62745,##cant,,,0
71266,2423,10354,##ar,,,0
71267,2423,10836,##ía,,,0
71268,2423,10478,ir,,,0
71269,2423,10164,al,,,0
71270,2423,15242,festival,,,0
71271,2423,10104,de,,,0
71272,2423,22262,cine,,,0
71273,2423,10104,de,,,0
71274,2423,46326,vene,,,1
71275,2423,11462,##cia,,.,1
71276,2424,18278,esto,,,1
71277,2424,10157,##y,,,1
71278,2424,91932,buscando,,,0
71279,2424,10119,un,,,0
71280,2424,102419,restaurante,,,0
71281,2424,10104,de,,,0
71282,2424,93084,cocina,,,0
71283,2424,10104,de,,,0
71284,2424,10145,van,,,0
71285,2424,80928,##guard,,,0
71286,2424,10280,##ia,,,0
71287,2425,10141,le,,,1
71288,2425,11639,re,,,0
71289,2425,22530,##com,,,0
71290,2425,18426,##iendo,,,0
71291,2425,10109,la,,,0
71292,2425,29162,cor,,,0
71293,2425,28113,##dil,,,0
71294,2425,37684,##lera,,,0
71295,2425,10104,de,,,0
71296,2425,10182,los,,,0
71297,2425,10111,and,,,0
71298,2425,10171,##es,,,0
71299,2426,10911,me,,,1
71300,2426,11202,pod,,,0
71301,2426,11042,##és,,,0
71302,2426,63790,mand,,,0
71303,2426,10354,##ar,,,0
71304,2426,78781,fotos,,,0
71305,2426,10104,de,,,0
71306,2426,13055,tu,,,0
71307,2426,10178,per,,,0
71308,2426,10567,##ro,,,0
71309,2427,10192,no,,,1
71310,2427,10361,te,,,0
71311,2427,61047,ent,,,0
71312,2427,18426,##iendo,,,0
71313,2427,24256,nada,,,0
71314,2428,10361,te,,,1
71315,2428,10355,qui,,,0
71316,2428,13739,##ero,,,0
71317,2428,11161,pe,,,0
71318,2428,11957,##dir,,,0
71319,2428,56588,comida,,,0
71320,2428,10104,de,,,0
71321,2428,10347,be,,,0
71322,2428,23964,##bé,,,0
71323,2428,193,y,,,0
71324,2428,64782,toa,,,0
71325,2428,29800,##llas,,,0
71326,2428,59161,femenina,,,0
71327,2428,10107,##s,,,0
71328,2429,10192,no,,,1
71329,2429,10361,te,,,0
71330,2429,61047,ent,,,0
71331,2429,18426,##iendo,,,0
71332,2429,24256,nada,,,0
71333,2430,10294,si,,,1
71334,2430,11189,##que,,,0
71335,2430,21481,##iros,,,0
71336,2430,59227,pin,,,0
71337,2430,16555,##tó,,,0
71338,2430,92494,mural,,,0
71339,2430,10171,##es,,,0
71340,2430,10110,en,,,0
71341,2430,12655,todo,,,0
71342,2430,10125,el,,,0
71343,2430,13137,mundo,,,0
71344,2431,12606,mis,,,1
71345,2431,21724,últimos,,,0
71346,2431,98997,viajes,,,0
71347,2431,12418,fueron,,,0
71348,2431,13436,muy,,,0
71349,2431,104735,abu,,,0
71350,2431,69359,##rrido,,,0
71351,2431,10107,##s,,,0
71352,2431,193,y,,,0
71353,2431,11504,esta,,,0
71354,2431,11675,vez,,,0
71355,2431,10355,qui,,,0
71356,2431,13739,##ero,,,0
71357,2431,21267,hacer,,,0
71358,2431,23492,algo,,,0
71359,2431,10266,em,,,0
71360,2431,59024,##oci,,,0
71361,2431,36233,##onan,,,0
71362,2431,10216,##te,,,0
71363,2432,10547,este,,,1
71364,2432,38170,entrenador,,,0
71365,2432,10196,es,,,0
71366,2432,13436,muy,,,0
71367,2432,25742,famoso,,,0
71368,2433,10119,un,,,1
71369,2433,14445,poco,,,0
71370,2433,10104,de,,,0
71371,2433,35655,humor,,,0
71372,2433,19096,nunca,,,0
71373,2433,11135,ca,,,0
71374,2433,10112,##e,,,0
71375,2433,15189,mal,,,0
71376,2433,12884,después,,,0
71377,2433,10104,de,,,0
71378,2433,16121,estos,,,0
71379,2433,110357,desastre,,,0
71380,2433,10107,##s,,,0
71381,2434,10547,este,,,1
71382,2434,38170,entrenador,,,0
71383,2434,14765,tuvo,,,0
71384,2434,19188,muchos,,,0
71385,2434,20088,problemas,,,0
71386,2434,11410,hasta,,,0
71387,2434,24118,llegar,,,0
71388,2434,169,a,,,0
71389,2434,10493,ser,,,0
71390,2434,11381,uno,,,0
71391,2434,10104,de,,,0
71392,2434,10182,los,,,0
71393,2434,35211,mejores,,,0
71394,2435,10355,qui,,,1
71395,2435,13739,##ero,,,1
71396,2435,21267,hacer,,,0
71397,2435,23492,algo,,,0
71398,2435,14298,menos,,,0
71399,2435,78426,intenso,,,0
71400,2436,13605,hay,,,1
71401,2436,38862,clases,,,0
71402,2436,10104,de,,,0
71403,2436,101547,cerámica,,,0
71404,2436,13698,cerca,,,0
71405,2436,10104,de,,,0
71406,2436,12132,mi,,,0
71407,2436,12088,casa,,,0
71408,2437,10125,el,,,1
71409,2437,47688,nueve,,,0
71410,2437,10104,de,,,0
71411,2437,16185,diciembre,,,0
71412,2437,10127,del,,,0
71413,2437,11734,año,,,0
71414,2437,38070,pasado,,,0
71415,2437,50753,compra,,,0
71416,2437,11157,##ste,,,0
71417,2437,10398,dos,,,0
71418,2437,90515,ejemplares,,,0
71419,2437,10104,de,,,0
71420,2437,15046,ese,,,0
71421,2437,14884,disco,,,0
71422,2438,13605,hay,,,1
71423,2438,25524,muchas,,,0
71424,2438,10303,op,,,0
71425,2438,11822,##ciones,,,0
71426,2439,10196,es,,,1
71427,2439,11639,re,,,0
71428,2439,61643,##come,,,0
71429,2439,11861,##nda,,,0
71430,2439,11203,##ble,,,0
71431,2439,30479,tomar,,,0
71432,2439,15537,té,,,0
71433,2439,25923,cal,,,0
71434,2439,22847,##iente,,,0
71435,2439,10139,des,,,0
71436,2439,10425,##ca,,,0
71437,2439,14601,##fe,,,0
71438,2439,50287,##inado,,,0
71439,2439,12847,antes,,,0
71440,2439,10104,de,,,0
71441,2439,33518,dor,,,0
71442,2439,20825,##mir,,,0
71443,2440,10554,ne,,,1
71444,2440,87940,##cesi,,,1
71445,2440,10340,##to,,,1
71446,2440,10183,por,,,0
71447,2440,19122,favor,,,0
71448,2440,10121,que,,,0
71449,2440,19369,bus,,,0
71450,2440,12633,##ques,,,0
71451,2440,38188,qué,,,0
71452,2440,29387,transporte,,,0
71453,2440,86107,usan,,,0
71454,2440,10182,los,,,0
71455,2440,12173,habitantes,,,0
71456,2440,10104,de,,,0
71457,2440,23756,monte,,,1
71458,2440,19243,##rre,,,1
71459,2440,10157,##y,,,1
71460,2440,10220,para,,,0
71461,2440,10478,ir,,,0
71462,2440,169,a,,,0
71463,2440,10198,su,,,0
71464,2440,18100,trabajo,,,0
71465,2441,10182,los,,,1
71466,2441,32676,niños,,,0
71467,2441,17068,tienen,,,0
71468,2441,85346,mucha,,,0
71469,2441,13872,ima,,,0
